"TUNBRIDGE WELLS HAWKENBURY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,328,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.26,3.33,3.92,1.64,2.53,3.47,3.67,2.52,3.73,1.24,4.17,
February,0.60,0.80,2.79,4.73,1.08,4.00,2.51,4.88,1.64,0.64,1.63,
March,1.64,2.01,2.60,1.97,2.19,1.10,0.53,4.07,2.19,0.05,1.23,
April,2.93,1.53,3.36,2.57,3.15,2.66,4.94,1.78,3.10,1.19,1.86,
May,1.37,1.68,2.42,4.01,4.35,3.04,2.27,0.88,1.28,2.07,2.84,
June,1.46,0.03,1.43,0.65,2.50,0.22,3.36,4.20,3.28,1.01,0.89,
July,4.20,0.56,3.79,1.90,3.70,4.46,2.17,2.68,1.69,1.39,2.69,
August,1.51,1.35,3.13,1.62,2.77,2.00,1.21,4.45,2.70,2.83,3.24,
September,3.10,0.92,2.20,1.68,3.26,2.16,0.57,4.81,0.58,0.45,3.86,
October,1.54,1.21,1.74,7.05,4.45,4.17,2.56,2.31,7.28,4.09,1.62,
November,1.84,1.68,2.07,2.73,3.92,3.51,7.24,3.05,4.20,8.40,6.42,
December,3.32,2.30,4.54,3.35,5.31,4.01,0.83,5.09,3.46,7.79,2.60,
Total,27.77,17.40,33.99,33.90,39.21,34.80,31.86,40.72,35.13,31.15,33.05,
Calc annual,27.77,17.40,33.99,33.90,39.21,34.80,31.86,40.72,35.13,31.15,33.05,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
