"TUNBRIDGE WELLS, SYDENHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.64,1.46,2.61,3.12,,,,,,
February,,,2.69,4.46,1.14,4.26,,,,,,
March,,,2.58,1.99,2.17,1.19,,,,,,
April,,,3.19,2.72,3.24,2.66,,,,,,
May,,,2.35,4.08,4.51,3.17,,,,,,
June,,,1.45,0.76,2.61,0.23,,,,,,
July,,,3.73,1.93,3.83,4.37,,,,,,
August,,,3.15,1.69,2.83,2.16,,,,,,
September,,,2.19,2.21,3.22,2.31,,,,,,
October,,,1.80,7.28,4.44,4.18,,,,,,
November,,,2.05,2.91,3.94,3.52,,,,,,
December,,,4.20,3.58,5.03,3.63,,,,,,
Total,,,33.02,35.07,39.57,34.80,,,,,,
Calc annual,0.00,0.00,33.02,35.07,39.57,34.80,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
