"LAMMERMUIR H. LAMMER LOCH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.52,1.60,2.76,2.70,2.00,,,,
February,,,,3.32,0.80,3.98,1.42,0.58,,,,
March,,,,2.50,0.45,3.57,1.10,2.45,,,,
April,,,,1.65,0.50,2.30,2.24,1.04,,,,
May,,,,2.30,4.81,3.40,3.15,1.57,,,,
June,,,,0.98,1.50,1.30,3.24,1.87,,,,
July,,,,1.02,4.35,1.85,3.47,2.13,,,,
August,,,,2.17,4.20,3.22,1.40,5.48,,,,
September,,,,1.92,3.41,4.54,3.49,7.28,,,,
October,,,,3.10,3.60,2.83,4.06,2.71,,,,
November,,,,4.33,4.50,0.95,3.05,2.74,,,,
December,,,,4.10,3.89,2.67,,1.87,,,,
Total,,,,28.91,33.61,33.37,,31.72,,,,
Calc annual,0.00,0.00,0.00,28.91,33.61,33.37,29.32,31.72,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,NaN,-0.00,NaN,NaN,NaN,
