"RETFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.16,1.74,2.66,,,,,,,,,
February,2.03,0.17,2.14,,,,,,,,,
March,1.96,0.89,1.54,,,,,,,,,
April,4.31,1.14,2.37,,,,,,,,,
May,1.89,1.25,0.54,,,,,,,,,
June,2.18,0.36,0.86,,,,,,,,,
July,4.26,0.52,3.34,,,,,,,,,
August,0.63,3.33,6.21,,,,,,,,,
September,1.50,0.59,2.41,,,,,,,,,
October,1.85,1.96,0.65,,,,,,,,,
November,1.21,1.55,0.77,,,,,,,,,
December,2.22,1.46,3.06,,,,,,,,,
Total,26.20,14.96,26.55,,,,,,,,,
Calc annual,26.20,14.96,26.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
