"LOCH NESS, KILLIN, WHITEBRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5703,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.00,8.00,2.70,7.50,4.95,7.50,8.08,10.19,10.60,0.99,6.21,
February,11.33,2.70,7.05,3.85,2.28,7.80,4.42,1.48,9.63,0.55,0.34,
March,6.10,9.30,4.30,1.70,0.41,3.71,5.42,2.08,2.66,1.09,1.84,
April,4.00,0.90,4.52,3.12,3.54,6.71,3.66,6.15,1.93,2.43,1.52,
May,3.60,5.20,5.00,6.05,4.38,4.97,2.58,3.05,1.66,2.86,4.24,
June,0.90,1.30,3.70,2.84,2.24,0.76,2.20,3.85,5.27,3.29,2.73,
July,2.90,2.43,3.50,2.80,4.50,2.93,2.00,3.90,2.12,2.80,3.74,
August,2.35,2.40,3.50,6.10,5.50,2.12,3.53,5.05,4.62,3.33,5.29,
September,3.28,2.44,1.40,3.95,8.50,3.88,4.80,8.17,4.84,3.12,4.22,
October,1.65,4.70,4.53,10.25,3.55,2.94,6.12,7.30,8.19,7.10,10.48,
November,8.90,1.41,2.90,4.10,3.52,1.06,8.65,5.53,9.98,5.69,8.14,
December,4.60,7.50,8.90,3.00,9.50,6.26,5.70,0.81,5.38,7.10,4.89,
Total,58.61,48.28,52.00,55.26,52.87,50.64,57.16,57.56,66.88,40.35,53.64,
Calc annual,58.61,48.28,52.00,55.26,52.87,50.64,57.16,57.56,66.88,40.35,53.64,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
