"RAWTENSTALL CLOUGHBOTTOM RESERVOIR NO 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2924,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.20,9.03,4.33,5.85,4.56,4.77,7.38,5.66,13.14,2.37,7.47,
February,4.26,0.73,5.29,8.04,2.03,7.81,4.98,2.59,5.42,1.11,0.83,
March,4.50,4.63,4.26,3.03,2.02,2.29,3.35,5.40,4.58,1.44,3.61,
April,6.86,2.54,4.12,5.15,2.81,3.75,2.51,4.45,1.85,1.72,3.41,
May,6.10,3.37,2.46,5.16,6.74,4.69,4.34,2.10,1.76,3.71,2.66,
June,2.70,0.58,3.23,1.68,3.20,0.08,3.60,4.28,7.22,1.99,2.75,
July,7.91,2.22,5.93,5.91,5.17,2.19,2.98,4.53,2.22,3.61,6.85,
August,3.03,6.26,5.80,7.66,8.23,6.65,5.27,8.22,8.47,4.98,8.91,
September,2.82,2.66,5.46,6.90,6.11,4.82,4.86,7.01,0.80,2.39,5.59,
October,1.80,3.33,1.40,7.59,5.60,6.99,4.23,6.19,6.88,7.48,8.48,
November,3.33,2.93,4.21,7.67,3.57,3.88,8.61,5.74,8.80,10.49,7.24,
December,4.33,8.15,6.07,5.92,7.07,4.53,2.64,2.14,4.06,10.50,5.33,
Total,52.84,46.43,52.56,70.56,57.11,52.45,54.75,58.31,65.20,51.79,63.13,
Calc annual,52.84,46.43,52.56,70.56,57.11,52.45,54.75,58.31,65.20,51.79,63.13,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
