"BANAGHER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6093,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.32,1.92,4.78,
February,,,,,,,,,3.36,3.38,0.63,
March,,,,,,,,,2.97,0.53,3.66,
April,,,,,,,,,1.85,0.89,1.96,
May,,,,,,,,,1.53,1.85,1.34,
June,,,,,,,,,4.22,1.41,2.00,
July,,,,,,,,,1.90,3.16,3.37,
August,,,,,,,,,5.11,5.90,7.66,
September,,,,,,,,,2.01,0.83,3.18,
October,,,,,,,,,5.14,4.22,4.96,
November,,,,,,,,,3.92,3.74,3.18,
December,,,,,,,,,2.85,6.31,3.61,
Total,,,,,,,,,39.18,34.14,40.33,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.18,34.14,40.33,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
