"PAIGNTON (VICTORIA PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1693,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.69,3.76,4.84,1.33,4.53,6.49,5.63,4.03,6.26,2.57,6.92,
February,0.75,0.27,3.29,8.14,1.77,5.03,2.88,3.58,3.28,3.42,1.81,
March,4.45,2.12,3.64,2.10,2.26,0.35,0.93,3.84,3.93,0.25,2.76,
April,3.66,0.55,4.70,3.43,3.18,2.87,2.81,1.88,2.70,0.84,2.81,
May,1.59,2.34,0.58,1.86,4.72,3.65,1.06,0.39,1.25,3.20,1.56,
June,1.75,0.07,0.42,0.20,2.25,0.01,3.83,1.88,2.13,2.49,0.27,
July,3.45,0.40,3.78,1.19,3.93,2.59,0.66,2.26,2.12,1.43,1.52,
August,1.42,2.40,3.43,2.27,2.32,2.67,1.20,3.99,2.07,1.89,4.84,
September,1.66,1.15,2.94,2.63,5.02,3.40,0.83,4.76,2.36,0.26,3.84,
October,2.36,0.81,1.63,6.61,6.10,4.22,3.31,3.07,5.80,4.96,3.71,
November,1.81,3.02,2.72,2.50,4.15,4.01,9.55,3.67,4.81,13.10,6.89,
December,5.65,1.68,6.54,2.66,6.22,5.52,0.42,5.62,4.43,9.49,4.16,
Total,35.24,18.57,38.51,34.92,46.45,40.81,33.11,38.97,41.14,43.90,41.09,
Calc annual,35.24,18.57,38.51,34.92,46.45,40.81,33.11,38.97,41.14,43.90,41.09,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
