"CLONMEL (COOLGREANY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,5.48,2.08,9.85,5.29,9.00,4.51,4.75,1.69,6.38,
February,,,3.31,7.35,0.95,4.86,3.69,2.64,3.40,3.70,0.97,
March,,,1.42,3.40,1.03,0.69,1.64,5.68,5.00,0.47,5.05,
April,,,3.25,4.19,2.32,4.31,3.40,1.08,4.40,2.51,3.43,
May,,,1.66,1.28,3.86,5.24,3.12,1.70,1.38,3.98,1.85,
June,,,1.51,0.43,3.24,0.47,2.36,2.86,4.36,2.41,2.71,
July,,,2.80,2.19,3.18,3.03,2.22,3.43,0.86,3.78,2.33,
August,,,2.96,5.67,2.89,1.82,3.37,3.94,4.84,2.84,7.46,
September,,,3.96,3.28,6.24,2.98,1.01,3.26,1.82,1.13,3.54,
October,,,0.61,4.87,3.44,3.17,2.38,2.96,5.42,2.92,6.06,
November,,,2.00,3.99,5.48,3.48,4.64,3.51,5.55,4.66,5.05,
December,,,4.00,2.65,6.23,3.23,0.92,4.37,3.85,10.06,3.45,
Total,,,32.96,41.38,48.71,38.57,37.75,39.94,45.63,40.15,48.28,
Calc annual,0.00,0.00,32.96,41.38,48.71,38.57,37.75,39.94,45.63,40.15,48.28,
Difference,NaN,NaN,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
