"QUEENSTOWN FOTA GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.85,3.02,5.74,2.72,,,,,,,,
February,1.84,2.39,4.22,8.51,,,,,,,,
March,4.75,3.09,2.36,4.59,,,,,,,,
April,5.53,0.68,2.89,5.23,,,,,,,,
May,4.05,2.26,1.81,1.34,,,,,,,,
June,2.27,0.06,1.08,0.16,,,,,,,,
July,7.34,3.56,3.79,2.74,,,,,,,,
August,2.68,4.54,4.12,4.92,,,,,,,,
September,3.67,1.40,3.17,3.17,,,,,,,,
October,6.31,3.11,1.60,5.10,,,,,,,,
November,4.87,4.89,2.39,4.51,,,,,,,,
December,5.64,2.70,4.00,2.35,,,,,,,,
Total,53.80,31.70,37.17,45.34,,,,,,,,
Calc annual,53.80,31.70,37.17,45.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
