"OTHAM SYNYARDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,353,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.44,2.29,3.31,1.50,2.63,2.30,2.91,2.69,3.42,1.16,3.31,
February,0.62,1.15,2.13,3.90,1.13,3.24,2.78,4.07,1.49,0.81,1.59,
March,1.44,1.29,2.29,2.37,1.57,1.31,0.42,3.88,1.51,0.10,1.20,
April,3.39,1.63,2.82,2.03,4.10,2.62,4.56,1.73,2.58,1.36,1.64,
May,0.96,1.36,1.42,3.29,4.10,2.47,2.36,1.16,3.03,1.39,4.85,
June,0.86,0.16,1.72,0.75,1.83,0.39,2.71,3.76,3.10,1.55,0.75,
July,3.59,0.50,3.25,1.11,3.70,3.07,2.29,5.01,1.29,1.23,2.69,
August,1.62,2.14,2.24,1.42,2.61,2.06,1.77,4.55,2.25,2.42,3.14,
September,4.44,1.08,3.17,1.81,2.86,2.73,0.86,5.24,0.45,0.88,4.46,
October,1.38,0.99,2.08,6.56,4.34,4.23,2.68,1.59,5.79,3.77,1.62,
November,1.56,1.83,1.53,2.19,3.42,2.84,5.98,2.84,3.84,6.16,5.16,
December,2.76,1.97,3.37,2.58,4.01,3.09,1.19,5.45,3.87,6.23,2.37,
Total,26.06,16.39,29.33,29.51,36.30,30.35,30.51,41.97,32.62,27.06,32.78,
Calc annual,26.06,16.39,29.33,29.51,36.30,30.35,30.51,41.97,32.62,27.06,32.78,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
