"MERTON PARK (JOHN INNES HORTICULTURAL INSTITUTION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,155,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.33,2.13,1.97,2.60,0.72,-999.00,
February,,,,,,2.71,2.29,3.73,1.45,0.31,-999.00,
March,,,,,,0.62,0.13,2.99,1.83,0.05,-999.00,
April,,,,,,1.64,3.51,1.60,1.28,0.91,-999.00,
May,,,,,,1.39,0.98,1.10,2.50,1.08,-999.00,
June,,,,,,0.02,3.26,3.45,2.20,0.86,-999.00,
July,,,,,,3.81,1.59,2.30,1.95,1.38,-999.00,
August,,,,,,2.48,0.93,3.65,2.49,2.33,-999.00,
September,,,,,,1.95,1.66,3.94,0.80,0.11,-999.00,
October,,,,,,2.10,2.23,0.94,3.73,2.62,-999.00,
November,,,,,,1.53,3.97,1.86,1.22,5.54,-999.00,
December,,,,,,1.77,0.23,3.52,1.98,4.88,-999.00,
Total,,,,,,21.35,22.91,31.05,24.03,20.79,-999.00,
Calc annual,0.00,0.00,0.00,0.00,0.00,21.35,22.91,31.05,24.03,20.79,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-999.00,
