"LHANBRYDE, BLACKHILLS HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5677,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.78,2.70,2.36,2.96,1.24,1.80,1.63,2.26,2.98,1.34,1.65,
February,1.79,0.55,2.29,2.76,1.43,3.57,1.24,1.28,0.94,0.70,0.86,
March,2.74,1.99,1.85,0.98,1.24,2.30,1.93,1.68,1.67,0.30,1.84,
April,2.21,0.88,4.91,1.98,0.99,1.96,2.92,3.57,0.86,2.54,1.68,
May,2.40,2.32,1.71,4.44,3.93,2.98,2.36,3.04,1.87,1.42,1.67,
June,1.60,1.73,1.63,1.85,3.33,0.91,2.78,3.93,3.99,2.63,2.03,
July,3.31,2.85,4.30,1.86,3.52,3.91,1.95,1.36,2.49,2.32,4.83,
August,2.85,3.42,3.11,6.73,5.97,1.88,1.93,2.08,2.47,3.61,4.87,
September,3.78,1.20,3.47,2.71,4.83,4.43,2.59,7.62,3.74,1.91,5.45,
October,1.50,2.57,1.47,3.19,3.67,2.78,3.58,4.51,1.94,3.63,4.74,
November,2.03,1.68,2.18,4.41,1.31,1.62,2.60,3.08,3.77,1.93,5.04,
December,1.22,2.68,1.55,2.49,1.28,2.36,1.79,1.97,2.17,2.99,1.57,
Total,27.21,24.57,30.83,36.36,32.74,30.50,27.30,36.38,28.89,25.32,36.23,
Calc annual,27.21,24.57,30.83,36.36,32.74,30.50,27.30,36.38,28.89,25.32,36.23,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
