"HAWORTH LOWER LAITHE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.53,9.00,5.38,4.58,3.68,5.89,,,,,,
February,4.55,0.44,6.15,8.42,1.51,8.45,,,,,,
March,4.58,4.25,3.44,2.82,1.72,1.68,,,,,,
April,6.04,2.07,4.07,3.85,2.73,3.86,,,,,,
May,5.48,2.17,1.78,4.69,6.23,5.31,,,,,,
June,2.32,0.20,2.30,1.18,2.77,0.05,,,,,,
July,6.92,2.59,5.25,4.36,4.35,2.01,,,,,,
August,1.84,5.85,6.18,5.56,5.01,5.50,,,,,,
September,1.89,1.94,5.13,5.85,4.73,3.58,,,,,,
October,3.02,2.79,1.13,6.03,4.57,6.03,,,,,,
November,3.29,2.56,2.40,7.25,3.95,3.21,,,,,,
December,4.44,7.91,5.20,4.43,6.58,5.62,,,,,,
Total,50.90,41.77,48.41,59.02,47.83,51.19,,,,,,
Calc annual,50.90,41.77,48.41,59.02,47.83,51.19,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,
