"BIRMINGHAM (ERDINGTON, ORPHANAGE ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.96,4.98,,,,,,,
February,,,,5.86,1.83,,,,,,,
March,,,,2.04,1.52,,,,,,,
April,,,,2.74,5.48,,,,,,,
May,,,,1.55,8.44,,,,,,,
June,,,,0.84,2.53,,,,,,,
July,,,,8.64,5.58,,,,,,,
August,,,,3.85,5.32,,,,,,,
September,,,,6.28,6.66,,,,,,,
October,,,,5.02,8.11,,,,,,,
November,,,,3.18,4.08,,,,,,,
December,,,,6.47,4.54,,,,,,,
Total,,,,48.43,59.07,,,,,,,
Calc annual,0.00,0.00,0.00,48.43,59.07,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
