"STOCKPORT, TOWN HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.12,2.74,3.16,,,,
February,,,,,,5.44,2.44,1.67,,,,
March,,,,,,1.06,1.19,3.02,,,,
April,,,,,,1.74,1.16,2.04,,,,
May,,,,,,4.87,3.70,1.31,,,,
June,,,,,,0.07,2.15,5.37,,,,
July,,,,,,2.07,2.44,,,,,
August,,,,,,3.61,3.58,,,,,
September,,,,,,3.79,3.05,,,,,
October,,,,,,4.18,3.20,,,,,
November,,,,,,2.76,4.08,,,,,
December,,,,,,2.22,1.24,,,,,
Total,,,,,,33.93,30.97,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,33.93,30.97,16.57,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,
