"DOUGLAS, MONKSFOOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5187/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.73,3.14,
February,,,,,,,,,,1.10,0.19,
March,,,,,,,,,,0.29,0.94,
April,,,,,,,,,,0.77,0.74,
May,,,,,,,,,,1.71,0.80,
June,,,,,,,,,,1.27,1.15,
July,,,,,,,,,,1.91,1.82,
August,,,,,,,,,,2.78,2.54,
September,,,,,,,,,,0.91,1.64,
October,,,,,,,,,,3.15,3.15,
November,,,,,,,,,,3.12,2.65,
December,,,,,,,,,,5.39,1.90,
Total,,,,,,,,,,23.13,20.66,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.13,20.66,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
