"LEE-ON-SOLENT, HILLHEAD, FAREHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.09,4.68,,,
February,,,,,,,,3.71,1.81,,,
March,,,,,,,0.42,2.67,2.53,,,
April,,,,,,,3.02,1.75,1.74,,,
May,,,,,,,2.19,0.62,1.27,,,
June,,,,,,,2.51,2.15,2.13,,,
July,,,,,,,1.84,2.58,1.71,,,
August,,,,,,,1.64,2.78,1.94,,,
September,,,,,,,0.29,5.90,1.13,,,
October,,,,,,,2.85,1.52,6.84,,,
November,,,,,,,6.72,2.84,2.87,,,
December,,,,,,,0.55,3.99,3.06,,,
Total,,,,,,,,32.60,31.71,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,22.03,32.60,31.71,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,
