"EARLEY ELM ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.63,2.99,1.55,3.02,,,,,,,
February,,0.34,2.37,3.51,0.45,,,,,,,
March,,1.33,1.89,3.01,0.82,,,,,,,
April,,0.67,3.08,2.98,2.77,,,,,,,
May,,1.62,0.78,1.83,3.70,,,,,,,
June,,0.43,1.19,0.43,2.27,,,,,,,
July,,0.16,4.35,1.56,,,,,,,,
August,,1.65,3.08,2.13,,,,,,,,
September,,2.30,1.30,2.03,,,,,,,,
October,,0.98,0.81,4.99,,,,,,,,
November,,2.13,1.50,1.23,,,,,,,,
December,,1.49,2.49,2.60,,,,,,,,
Total,,15.73,25.83,27.85,,,,,,,,
Calc annual,0.00,15.73,25.83,27.85,13.03,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
