"DUNDRUM THE CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.77,2.63,2.92,,,,,,,,,
February,1.64,0.61,1.29,,,,,,,,,
March,2.63,2.43,1.38,,,,,,,,,
April,3.90,0.84,2.94,,,,,,,,,
May,1.81,1.97,0.73,,,,,,,,,
June,1.92,0.30,1.15,,,,,,,,,
July,5.76,5.00,2.50,,,,,,,,,
August,1.69,2.62,4.35,,,,,,,,,
September,1.12,1.55,2.82,,,,,,,,,
October,6.36,1.25,0.99,,,,,,,,,
November,2.86,2.88,0.45,,,,,,,,,
December,2.79,2.73,2.24,,,,,,,,,
Total,36.25,24.81,23.76,,,,,,,,,
Calc annual,36.25,24.81,23.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
