"MANCHESTER PICCADILLY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.36,4.88,2.66,,,,,,,,,
February,2.88,0.40,3.61,,,,,,,,,
March,2.87,2.44,2.19,,,,,,,,,
April,4.28,1.20,2.46,,,,,,,,,
May,5.96,2.06,1.30,,,,,,,,,
June,2.43,0.31,2.06,,,,,,,,,
July,6.13,1.09,4.34,,,,,,,,,
August,2.35,4.47,3.93,,,,,,,,,
September,2.72,0.82,3.66,,,,,,,,,
October,1.10,1.87,0.26,,,,,,,,,
November,1.12,1.82,2.57,,,,,,,,,
December,2.48,4.34,3.90,,,,,,,,,
Total,38.68,25.70,32.94,,,,,,,,,
Calc annual,38.68,25.70,32.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
