"DIDCOT (SEWAGE DISPOSAL WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,821,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.77,2.90,0.55,2.60,
February,,,,,,,,3.77,1.66,0.75,0.46,
March,,,,,,,,2.15,1.67,0.13,0.62,
April,,,,,,,,1.89,0.85,0.83,1.80,
May,,,,,,,,2.12,0.63,0.48,1.63,
June,,,,,,,,0.86,1.94,0.91,0.29,
July,,,,,,,,2.59,1.65,1.24,2.58,
August,,,,,,,,2.99,1.65,0.75,2.19,
September,,,,,,,,5.47,0.94,0.32,2.94,
October,,,,,,,,1.77,3.48,3.01,0.86,
November,,,,,,,,2.57,1.79,5.17,3.58,
December,,,,,,,,2.34,2.51,5.79,2.48,
Total,,,,,,,,31.29,21.67,19.93,22.03,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.29,21.67,19.93,22.03,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
