"FRIMLEY GREEN CORRY HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.55,2.41,3.24,1.67,2.49,2.20,,,,,,
February,0.29,0.33,2.42,4.27,0.37,3.71,,,,,,
March,1.80,1.02,1.97,2.61,1.17,0.69,,,,,,
April,3.65,0.57,2.82,2.28,3.38,2.06,,,,,,
May,0.88,1.40,0.77,2.73,2.88,2.48,,,,,,
June,1.81,0.14,1.18,0.24,2.52,,,,,,,
July,4.64,0.30,4.47,1.40,3.79,2.96,,,,,,
August,1.48,1.51,2.36,1.72,2.46,2.66,,,,,,
September,1.75,1.40,1.79,1.57,3.69,2.82,,,,,,
October,1.99,0.77,1.40,5.16,3.66,3.19,,,,,,
November,1.05,1.86,1.02,1.64,2.65,1.82,,,,,,
December,2.14,1.29,3.38,2.62,3.98,3.51,,,,,,
Total,24.03,13.00,26.82,27.91,33.04,28.10,,,,,,
Calc annual,24.03,13.00,26.82,27.91,33.04,28.10,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
