"TEIGNMOUTH (SHALDON RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1728,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.86,3.63,5.24,1.28,4.68,5.93,5.76,4.72,5.68,2.70,6.81,
February,0.75,0.23,3.68,7.98,1.49,4.61,3.27,4.00,2.91,2.86,1.54,
March,4.14,2.28,3.52,1.87,2.17,0.23,0.62,4.00,4.08,0.21,2.66,
April,4.38,0.65,4.59,3.31,3.69,2.81,2.88,2.18,1.82,1.05,2.86,
May,1.75,2.44,0.56,1.86,5.38,4.94,0.75,0.43,1.38,3.03,1.73,
June,1.73,0.18,0.45,0.19,2.43,0.00,4.26,2.25,1.89,2.35,0.24,
July,4.09,0.79,4.15,0.57,4.94,2.45,0.72,3.02,1.69,1.47,2.52,
August,1.22,1.83,3.10,2.73,3.04,2.00,1.06,3.20,2.20,1.84,4.55,
September,1.62,1.26,2.54,2.58,5.40,4.42,1.00,5.04,2.33,0.29,5.35,
October,2.97,1.23,1.32,5.80,6.65,4.42,3.50,3.84,6.33,6.20,3.78,
November,2.45,4.86,2.71,2.42,3.93,4.07,9.74,3.04,5.48,13.29,6.99,
December,5.86,1.46,7.33,2.24,6.13,5.76,0.56,4.91,3.96,10.65,4.86,
Total,36.82,20.84,39.19,32.83,49.93,41.64,34.12,40.63,39.75,45.94,43.89,
Calc annual,36.82,20.84,39.19,32.83,49.93,41.64,34.12,40.63,39.75,45.94,43.89,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
