"BARNSLEY BURNTWOOD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3174,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.80,2.41,3.31,0.99,1.64,2.13,2.36,1.43,4.78,2.13,3.92,
February,2.10,0.26,2.50,4.09,0.78,3.77,1.70,0.92,2.57,1.22,0.85,
March,1.80,0.77,1.78,1.55,0.95,0.88,0.70,1.99,2.36,0.15,2.91,
April,3.60,1.11,2.91,1.84,1.47,2.70,1.14,2.40,0.74,1.01,2.96,
May,4.20,1.26,1.05,2.83,4.02,3.06,1.53,1.28,3.09,1.29,1.92,
June,3.70,0.55,1.06,0.85,1.91,0.14,2.67,2.65,3.34,1.17,0.90,
July,4.40,0.65,3.27,4.51,3.25,1.09,1.66,2.74,0.76,2.00,6.83,
August,0.70,4.51,5.73,2.52,3.22,2.68,2.66,6.06,2.55,2.02,2.70,
September,1.20,0.79,2.80,2.05,2.83,2.68,1.12,4.77,0.36,0.87,5.11,
October,2.00,1.79,1.02,1.35,3.81,2.80,2.69,2.37,4.16,2.59,2.50,
November,1.00,2.37,0.94,2.62,2.69,2.22,3.62,3.17,3.38,5.20,3.04,
December,2.50,3.01,1.88,3.00,2.92,2.53,0.90,2.13,1.76,5.03,2.33,
Total,30.00,19.48,28.25,28.20,29.49,26.68,22.75,31.91,29.85,24.68,35.97,
Calc annual,30.00,19.48,28.25,28.20,29.49,26.68,22.75,31.91,29.85,24.68,35.97,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
