"COVENTRY (KERSLEY GRANGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2468,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.78,2.36,3.15,1.97,2.64,1.79,3.56,2.80,4.30,1.43,3.76,
February,0.98,0.18,2.43,4.25,0.82,3.10,2.74,2.65,2.13,0.49,0.95,
March,2.84,1.34,1.98,1.96,0.91,0.91,0.75,2.36,2.21,0.19,2.74,
April,4.39,2.01,2.62,2.02,3.48,2.29,2.43,1.96,2.04,1.07,2.63,
May,2.78,1.80,1.08,1.59,4.89,3.33,4.39,1.31,0.83,2.32,2.39,
June,2.85,0.50,0.89,0.43,2.31,0.08,2.12,4.21,3.74,1.75,1.25,
July,4.05,0.35,7.06,3.46,3.16,3.79,2.16,2.92,1.43,1.51,5.07,
August,1.68,3.40,4.78,2.37,2.87,1.80,2.69,4.11,2.46,2.01,3.54,
September,2.27,0.95,2.24,3.49,4.26,3.94,1.57,4.71,0.72,1.23,3.50,
October,1.81,1.96,0.48,3.35,4.48,3.47,2.29,1.99,4.67,3.46,2.62,
November,0.92,1.96,1.27,1.73,2.37,1.78,4.72,3.60,3.68,6.27,3.46,
December,2.54,1.79,2.96,3.42,3.01,2.44,0.58,2.98,2.26,5.94,3.33,
Total,29.89,18.60,30.94,30.04,35.20,28.72,30.00,35.60,30.47,27.67,35.24,
Calc annual,29.89,18.60,30.94,30.04,35.20,28.72,30.00,35.60,30.47,27.67,35.24,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
