"WEYBRIDGE, HARWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,229/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.96,2.67,
February,,,,,,,,,,0.32,0.64,
March,,,,,,,,,,0.04,1.21,
April,,,,,,,,,,0.76,1.57,
May,,,,,,,,,,1.53,2.47,
June,,,,,,,,,,0.99,0.46,
July,,,,,,,,,,1.12,1.60,
August,,,,,,,,,,2.77,2.06,
September,,,,,,,,,,0.20,2.59,
October,,,,,,,,,,2.48,0.93,
November,,,,,,,,,,4.13,3.81,
December,,,,,,,,,,3.56,1.65,
Total,,,,,,,,,,18.86,21.66,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.86,21.66,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
