"ST PETER PORT (QUEENS ROAD) RAGLAN HO.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,3.57,4.88,2.34,,,,,,,,
February,1.08,0.33,2.28,6.38,,,,,,,,
March,3.03,1.78,3.60,2.45,,,,,,,,
April,3.21,1.12,4.06,2.84,,,,,,,,
May,1.92,1.95,0.95,4.64,,,,,,,,
June,2.41,0.35,1.98,0.51,,,,,,,,
July,3.40,0.68,3.19,1.86,,,,,,,,
August,1.37,1.89,2.66,2.06,,,,,,,,
September,4.91,1.16,2.98,3.15,,,,,,,,
October,2.44,0.76,2.55,7.67,,,,,,,,
November,2.04,2.64,2.57,5.11,,,,,,,,
December,4.34,2.64,5.49,4.37,,,,,,,,
Total,34.75,18.87,37.19,43.34,,,,,,,,
Calc annual,34.75,18.87,37.19,43.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
