"PATCHAM, BRIGHTON WW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,488,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.39,3.77,5.17,1.62,2.66,3.86,4.31,2.80,5.85,1.52,3.49,
February,0.75,0.62,3.02,4.78,0.69,3.63,3.89,4.18,1.64,1.77,1.33,
March,2.51,1.53,1.96,3.22,1.58,0.65,0.45,3.64,2.27,0.09,1.94,
April,3.47,1.11,3.76,3.88,2.85,3.82,3.74,2.20,3.72,0.98,2.06,
May,1.23,1.93,0.83,3.85,3.49,3.35,2.92,1.20,1.67,2.64,2.03,
June,2.04,0.02,1.70,0.50,3.10,0.10,4.34,4.73,3.10,2.41,0.93,
July,4.62,0.30,3.06,2.75,3.56,3.89,2.18,1.94,2.12,1.66,2.92,
August,1.41,1.51,3.27,2.25,3.46,2.92,2.96,5.04,2.23,3.26,3.96,
September,2.86,0.92,2.09,2.05,2.82,2.13,0.79,6.87,0.83,0.77,3.42,
October,2.02,1.33,0.74,5.09,4.51,4.09,3.10,2.67,7.97,3.98,3.06,
November,2.45,2.12,1.59,1.89,3.06,3.96,7.11,4.10,4.24,9.84,5.73,
December,3.92,2.40,3.64,3.56,4.46,4.66,0.53,5.56,4.27,6.19,3.17,
Total,31.67,17.56,30.83,35.44,36.24,37.06,36.32,44.93,39.91,35.11,34.04,
Calc annual,31.67,17.56,30.83,35.44,36.24,37.06,36.32,44.93,39.91,35.11,34.04,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
