"BOLTON PERCY, NUN-APPLETON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.42,1.90,4.86,1.59,,
February,,,,,,,1.62,1.31,1.84,0.54,,
March,,,,,,,0.40,-999.00,2.44,0.25,,
April,,,,,,,1.63,2.30,1.02,0.76,,
May,,,,,,,2.07,1.73,1.69,1.12,,
June,,,,,,,3.22,3.30,4.55,0.94,,
July,,,,,,,3.52,4.13,0.45,1.71,,
August,,,,,,,2.27,4.81,2.06,2.36,,
September,,,,,,,1.45,4.45,0.35,0.39,,
October,,,,,,,2.06,2.02,3.91,2.97,,
November,,,,,,,4.00,2.57,3.33,3.60,,
December,,,,,,,1.07,2.42,1.39,4.46,,
Total,,,,,,,25.73,32.91,27.89,20.69,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,25.73,30.94,27.89,20.69,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,1.97,0.00,0.00,NaN,
