"BLANDFORD, MARKET PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1618,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,4.18,5.26,5.85,2.92,5.77,1.68,5.73,
February,,,,,0.45,5.79,2.24,4.03,3.14,1.63,1.02,
March,,,,,1.68,0.44,0.70,3.88,2.67,0.23,1.42,
April,,,,,3.60,2.95,4.06,3.30,1.72,0.79,2.73,
May,,,,,5.82,4.27,2.63,1.14,1.85,2.67,2.24,
June,,,,,1.98,0.00,3.42,2.62,2.81,1.61,0.76,
July,,,,,4.10,1.94,1.34,3.47,1.59,1.51,2.13,
August,,,,,2.95,3.25,0.87,3.54,3.48,1.59,3.62,
September,,,,,3.92,3.95,0.76,5.52,2.25,0.46,4.14,
October,,,,,5.03,5.19,3.75,3.21,7.75,5.01,2.64,
November,,,,,4.19,3.47,10.68,3.82,4.18,10.64,5.83,
December,,,,,7.45,4.11,0.74,4.41,3.42,9.07,4.87,
Total,,,,,45.35,40.62,37.04,41.86,40.63,36.89,37.13,
Calc annual,0.00,0.00,0.00,0.00,45.35,40.62,37.04,41.86,40.63,36.89,37.13,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
