"BALCOMBE (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,524,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.04,4.04,5.24,2.11,2.76,4.52,4.11,2.68,5.17,1.01,4.49,
February,0.86,0.93,3.34,6.17,0.44,5.79,3.02,5.41,1.69,0.82,1.16,
March,1.22,2.04,2.86,3.11,2.20,0.94,0.35,4.04,2.56,0.03,1.52,
April,2.91,1.20,4.13,2.95,3.75,3.59,3.76,2.07,2.00,0.87,2.17,
May,0.88,1.83,0.92,3.53,4.64,3.27,1.55,0.96,1.27,2.89,2.73,
June,1.33,0.00,1.83,0.50,3.58,0.10,3.36,4.57,3.09,1.68,0.68,
July,6.59,0.28,5.95,4.14,4.85,4.67,1.94,3.11,2.00,3.79,3.25,
August,1.62,2.33,3.31,2.74,3.95,2.68,2.35,6.50,3.70,2.91,4.34,
September,3.84,0.87,2.00,2.12,3.44,2.86,0.53,5.67,1.18,0.70,3.44,
October,2.24,1.56,1.15,7.42,4.66,4.90,2.30,2.56,7.50,4.85,2.10,
November,2.66,1.94,2.68,2.36,3.27,3.70,7.78,4.08,3.52,8.66,6.09,
December,4.08,3.12,4.84,3.97,6.08,4.03,0.48,5.02,4.00,7.97,3.12,
Total,32.27,20.14,38.25,41.12,43.62,41.05,31.53,46.67,37.68,36.18,35.09,
Calc annual,32.27,20.14,38.25,41.12,43.62,41.05,31.53,46.67,37.68,36.18,35.09,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
