"ATHBOY LISCLOGHER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.81,3.10,,,,,,,,,,
February,2.55,0.80,,,,,,,,,,
March,2.41,2.82,,,,,,,,,,
April,2.53,0.61,,,,,,,,,,
May,3.51,1.79,,,,,,,,,,
June,1.83,0.10,,,,,,,,,,
July,3.31,3.34,,,,,,,,,,
August,2.12,3.66,,,,,,,,,,
September,1.67,1.52,,,,,,,,,,
October,4.18,2.57,,,,,,,,,,
November,2.62,3.16,,,,,,,,,,
December,3.22,3.65,,,,,,,,,,
Total,34.76,27.12,,,,,,,,,,
Calc annual,34.76,27.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
