"CASTLE CAULFIELD, LARKANANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6250,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.12,3.80,
February,,,,,,,,,,3.37,1.18,
March,,,,,,,,,,0.38,2.88,
April,,,,,,,,,,1.78,2.86,
May,,,,,,,,,,2.91,2.56,
June,,,,,,,,,,2.92,2.49,
July,,,,,,,,,,2.98,7.29,
August,,,,,,,,,,7.03,7.45,
September,,,,,,,,,,1.23,2.70,
October,,,,,,,,,,6.89,6.23,
November,,,,,,,,,,4.56,5.88,
December,,,,,,,,,2.78,7.22,4.07,
Total,,,,,,,,,,43.39,49.39,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,43.39,49.39,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
