"SEAL ST LAWRENCE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,383,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.81,3.03,4.15,1.45,2.88,2.90,3.43,2.85,4.00,1.45,3.30,
February,0.64,1.21,2.56,4.20,1.06,4.30,2.80,5.10,1.57,0.52,1.45,
March,2.25,1.74,2.40,2.21,1.75,1.16,0.49,4.35,2.21,0.06,1.85,
April,3.80,1.47,3.60,2.30,3.70,3.00,4.52,1.92,1.70,0.90,1.73,
May,1.50,1.76,1.87,3.00,3.52,2.25,1.36,1.25,2.47,1.90,2.65,
June,1.18,0.07,1.35,0.92,2.42,0.32,3.12,4.43,3.05,1.02,0.69,
July,4.70,0.28,3.30,2.09,4.88,4.16,1.84,4.15,1.83,1.56,2.59,
August,1.73,1.06,3.48,2.16,3.28,2.00,1.35,5.20,2.92,2.40,3.12,
September,3.96,1.06,3.14,2.23,3.57,2.76,1.38,5.12,0.60,0.32,4.50,
October,1.10,1.10,2.14,7.00,3.65,4.25,2.73,1.83,5.60,3.50,1.55,
November,1.26,2.06,1.45,2.05,3.82,2.93,5.90,2.95,3.32,7.62,5.44,
December,2.86,1.88,3.83,2.94,4.08,3.83,0.87,4.50,4.00,6.92,2.31,
Total,28.79,16.72,33.27,32.55,38.61,33.86,29.79,43.65,33.27,28.17,31.18,
Calc annual,28.79,16.72,33.27,32.55,38.61,33.86,29.79,43.65,33.27,28.17,31.18,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
