"SHEPTON MALLET, CANNARDS GRAVE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,4.02,6.91,1.93,,
February,,,,,,,,4.67,3.51,1.97,,
March,,,,,,,,4.00,3.00,0.26,,
April,,,,,,,,2.12,1.65,0.82,,
May,,,,,,,,1.93,1.60,2.51,,
June,,,,,,,,3.88,3.49,1.68,,
July,,,,,,,,5.85,2.67,2.24,,
August,,,,,,,,4.49,3.44,3.43,,
September,,,,,,,,7.37,1.35,0.34,,
October,,,,,,,,2.94,7.00,6.35,,
November,,,,,,,,4.56,5.05,8.28,,
December,,,,,,,,3.79,3.98,7.33,,
Total,,,,,,,,49.62,43.65,37.14,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.62,43.65,37.14,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,
