"NORWICH MARLINGFORD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1419,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.21,5.22,1.69,2.55,1.15,2.87,2.41,4.07,2.15,1.64,
February,,0.29,2.86,3.60,1.61,2.04,1.80,2.49,1.65,0.43,1.23,
March,,1.03,1.99,1.71,0.85,1.87,0.48,2.30,1.61,0.14,1.51,
April,,1.33,2.78,1.03,2.14,2.46,3.21,1.98,1.51,0.84,2.35,
May,,1.22,0.82,1.49,4.03,2.72,1.85,0.55,1.78,0.90,2.91,
June,,0.23,1.52,0.84,2.94,0.67,2.81,5.14,3.66,1.25,1.07,
July,,0.38,6.24,3.10,2.24,1.68,1.76,2.76,2.08,3.31,4.60,
August,,1.68,1.66,2.93,3.23,2.78,2.94,4.50,1.80,1.07,2.85,
September,,1.39,2.97,2.13,4.62,4.00,0.84,4.77,1.06,0.89,5.51,
October,,1.84,1.26,3.75,4.69,2.01,2.90,2.76,2.63,4.13,1.02,
November,,1.58,1.92,3.04,1.75,3.71,3.61,4.89,2.74,3.80,4.27,
December,,1.55,2.75,3.20,2.62,2.58,1.24,1.94,3.02,5.00,2.33,
Total,,14.73,31.99,28.51,33.27,27.67,26.31,36.49,27.61,23.91,31.29,
Calc annual,0.00,14.73,31.99,28.51,33.27,27.67,26.31,36.49,27.61,23.91,31.29,
Difference,NaN,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
