"MOURNE MOUNTAINS (FOFANNY RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6198,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.35,7.42,11.34,2.86,9.20,4.65,11.42,4.77,12.93,6.76,13.02,
February,4.50,2.39,5.71,12.76,2.37,6.86,4.72,5.84,8.67,8.79,1.43,
March,5.18,5.75,3.90,7.38,2.09,1.18,2.11,7.54,14.62,0.93,5.99,
April,6.98,1.21,5.02,6.31,5.11,4.87,2.27,3.05,5.21,1.56,2.55,
May,6.41,5.45,1.91,1.37,4.40,6.43,2.54,3.63,1.87,7.23,3.84,
June,5.08,0.39,3.08,1.92,3.30,0.57,3.32,4.98,7.21,2.82,3.64,
July,6.08,6.78,4.45,3.64,6.65,3.54,3.58,7.57,2.86,4.43,8.46,
August,4.92,4.57,6.25,6.39,4.72,2.66,5.69,6.67,6.30,9.43,10.40,
September,4.39,1.73,4.66,6.63,8.06,3.73,1.54,5.85,2.87,0.96,6.73,
October,11.98,3.94,2.56,4.24,3.42,7.49,4.13,8.18,17.50,6.74,9.78,
November,9.52,8.75,2.72,4.29,3.87,3.26,12.53,9.15,9.98,12.14,8.83,
December,8.84,3.43,5.26,7.81,11.57,3.92,0.64,8.17,13.59,15.01,12.37,
Total,83.23,51.81,56.86,65.60,64.76,49.16,54.49,75.40,103.61,76.80,87.04,
Calc annual,83.23,51.81,56.86,65.60,64.76,49.16,54.49,75.40,103.61,76.80,87.04,
Difference,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
