"KNOCKLONG  KILFRUSH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6053,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.85,3.61,3.68,3.40,5.28,4.96,6.02,5.55,5.23,1.46,6.16,
February,2.22,1.45,4.08,6.47,2.17,5.43,3.04,2.44,4.15,3.93,1.08,
March,3.77,2.77,2.16,2.32,0.72,1.08,1.56,3.93,4.38,0.63,5.29,
April,4.79,1.08,2.81,3.08,2.55,4.58,2.98,1.16,4.22,1.59,2.81,
May,3.76,1.60,1.84,2.12,3.19,3.63,1.76,1.61,1.57,2.91,1.39,
June,1.88,0.68,2.48,0.94,3.78,0.64,2.48,4.84,3.57,1.53,3.45,
July,4.45,3.72,2.92,3.19,2.50,3.25,3.20,2.86,1.69,4.38,3.21,
August,1.74,4.06,3.03,5.09,4.10,2.49,4.83,4.83,3.69,3.18,6.80,
September,3.98,1.39,3.61,3.26,4.94,2.47,1.60,4.73,1.88,1.11,3.81,
October,3.85,2.47,0.49,4.44,4.07,3.84,2.11,2.14,5.66,3.64,6.12,
November,4.61,3.81,1.33,3.81,5.19,1.77,4.59,3.15,4.72,6.20,3.52,
December,3.09,2.87,4.51,3.71,5.80,3.05,1.37,3.61,4.10,8.71,4.07,
Total,43.99,29.51,32.94,41.83,44.29,37.19,35.54,40.85,44.86,39.27,47.71,
Calc annual,43.99,29.51,32.94,41.83,44.29,37.19,35.54,40.85,44.86,39.27,47.71,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
