"BRAEMAR BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5628,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.38,3.59,6.59,4.45,2.09,4.54,5.12,4.10,6.63,1.12,4.30,
February,3.14,0.56,3.15,9.82,2.23,6.37,1.70,1.05,1.42,1.09,1.36,
March,4.43,3.90,2.03,1.27,0.81,2.30,1.49,2.10,4.93,0.31,1.56,
April,2.80,0.83,4.09,2.23,1.55,3.50,2.04,2.85,1.09,1.65,2.41,
May,2.81,2.57,1.42,4.55,3.68,4.30,2.12,3.14,2.00,2.82,1.20,
June,0.64,0.64,1.30,1.23,1.45,0.45,3.41,3.63,2.96,1.47,1.56,
July,2.65,2.29,3.46,2.22,4.30,3.14,0.72,3.66,1.69,3.91,2.89,
August,3.05,3.54,2.82,5.15,3.47,2.07,1.73,4.92,5.64,2.81,5.38,
September,1.45,1.18,1.95,3.43,4.75,3.37,2.88,4.22,3.82,1.29,5.53,
October,5.03,2.10,1.56,4.06,3.00,3.33,5.93,5.59,4.83,3.72,5.65,
November,4.09,2.60,1.62,3.33,2.24,2.01,5.99,3.01,3.49,3.58,3.69,
December,4.96,3.01,3.56,3.47,7.10,4.57,0.36,2.93,2.99,8.50,4.55,
Total,39.43,26.81,33.55,45.21,36.67,39.95,33.49,41.20,41.49,32.27,40.08,
Calc annual,39.43,26.81,33.55,45.21,36.67,39.95,33.49,41.20,41.49,32.27,40.08,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
