"WARRINGTON CENTRAL STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.12,3.20,3.61,,,,,,,,,
February,2.41,0.64,3.15,,,,,,,,,
March,3.22,2.23,2.48,,,,,,,,,
April,4.55,0.92,2.42,,,,,,,,,
May,4.24,1.99,1.06,,,,,,,,,
June,3.50,0.37,2.17,,,,,,,,,
July,7.33,0.87,3.86,,,,,,,,,
August,1.78,4.10,2.73,,,,,,,,,
September,3.18,1.04,2.82,,,,,,,,,
October,1.90,1.94,0.22,,,,,,,,,
November,1.08,2.21,1.49,,,,,,,,,
December,2.05,3.82,3.84,,,,,,,,,
Total,38.36,23.33,29.85,,,,,,,,,
Calc annual,38.36,23.33,29.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
