"OCKHAM, OCKHAM SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.33,,1.55,2.80,1.81,3.66,,,
February,,,,3.90,,4.05,2.34,4.27,1.56,,,
March,,,,2.54,,0.37,0.31,2.55,1.70,,,
April,,,,2.45,,1.82,2.84,2.15,2.12,,,
May,,,,2.40,,1.82,1.57,1.11,2.30,,,
June,,,,0.33,,0.06,3.17,3.30,2.06,,,
July,,,,1.40,,3.93,1.53,2.58,1.75,,,
August,,,,2.49,,3.52,0.84,3.57,2.68,,,
September,,,,1.49,,2.34,1.23,4.86,1.08,,,
October,,,,5.75,,2.55,2.54,1.31,4.53,,,
November,,,,1.43,,1.77,5.01,2.96,1.39,,,
December,,,,1.78,,2.66,0.42,3.06,2.02,,,
Total,,,,27.29,,26.44,24.60,33.53,26.85,,,
Calc annual,0.00,0.00,0.00,27.29,0.00,26.44,24.60,33.53,26.85,0.00,0.00,
Difference,NaN,NaN,NaN,-0.00,NaN,0.00,0.00,0.00,-0.00,NaN,NaN,
