"WELLINGORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2546,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.61,1.49,2.34,1.50,1.74,1.34,2.29,1.35,3.12,1.42,2.23,
February,1.53,0.28,2.40,3.95,0.78,1.72,1.25,1.45,0.89,0.54,0.43,
March,2.29,0.65,1.32,1.32,0.73,0.84,0.55,1.64,1.66,0.38,2.27,
April,4.45,0.84,2.05,0.93,1.48,1.22,1.87,1.58,0.83,0.85,2.95,
May,2.26,1.51,0.49,1.95,3.22,3.23,2.08,0.83,1.32,1.21,1.56,
June,2.42,0.65,1.07,1.08,1.53,0.17,2.81,2.75,2.30,0.89,0.91,
July,2.18,0.33,4.69,3.45,2.08,0.80,1.87,2.06,0.95,1.31,3.96,
August,1.52,4.00,3.11,2.15,2.51,2.00,2.64,3.23,3.18,1.51,2.03,
September,1.52,0.83,2.22,2.00,2.56,2.79,0.77,4.32,0.39,0.62,4.77,
October,1.19,2.43,0.98,1.98,4.28,2.74,1.94,1.99,4.05,2.05,1.57,
November,0.61,1.43,1.15,1.93,1.25,2.02,2.60,2.79,2.02,3.98,2.99,
December,2.26,1.43,2.63,2.38,2.38,1.59,0.79,2.62,2.11,3.70,1.93,
Total,23.84,15.87,24.45,24.62,24.54,20.46,21.46,26.61,22.82,18.46,27.60,
Calc annual,23.84,15.87,24.45,24.62,24.54,20.46,21.46,26.61,22.82,18.46,27.60,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
