"PAPPLEWICK WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2618,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.83,2.15,3.59,1.42,2.02,1.94,3.20,1.75,4.55,1.33,3.68,
February,2.16,0.24,2.69,4.58,1.12,2.39,1.60,1.69,1.98,0.83,0.67,
March,2.25,1.10,1.83,1.40,1.23,0.88,0.63,2.45,2.67,0.13,2.54,
April,4.60,1.15,3.12,2.51,1.90,2.15,1.60,1.80,0.79,1.61,3.44,
May,2.52,1.74,0.96,2.98,3.44,3.16,2.05,1.11,1.39,1.41,1.43,
June,2.58,1.00,0.73,0.74,1.47,0.05,2.33,3.95,2.26,1.35,1.38,
July,5.37,0.59,4.12,3.38,2.66,1.28,1.69,2.20,1.11,1.28,5.27,
August,1.17,3.60,6.32,3.06,3.31,2.91,1.84,3.43,2.19,2.40,2.55,
September,1.52,0.89,2.57,2.33,2.42,3.12,0.95,4.37,0.32,0.59,4.55,
October,1.49,3.31,0.78,1.70,4.64,3.48,2.05,2.70,5.12,3.54,2.11,
November,1.00,1.76,1.24,2.15,2.12,2.29,4.02,2.28,3.51,5.57,3.11,
December,3.02,2.15,3.96,2.98,2.93,2.19,1.03,3.01,2.07,4.41,2.54,
Total,30.51,19.68,31.91,29.23,29.26,25.84,22.99,30.74,27.96,24.45,33.27,
Calc annual,30.51,19.68,31.91,29.23,29.26,25.84,22.99,30.74,27.96,24.45,33.27,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
