"RISHWORTH MOOR GREYSTONES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3215,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.82,9.63,4.29,5.92,3.81,6.20,6.09,4.91,14.61,1.33,8.34,
February,5.24,0.84,5.97,7.86,1.22,8.82,5.27,2.33,7.50,0.60,0.86,
March,4.62,5.30,3.36,2.56,1.82,2.24,3.42,5.13,3.56,1.59,3.23,
April,6.91,1.47,3.63,4.22,2.66,3.71,2.31,3.74,1.24,1.51,3.76,
May,7.30,2.95,1.02,5.02,6.57,4.93,5.10,2.05,1.67,4.33,2.46,
June,3.62,0.33,3.33,1.44,2.98,0.33,3.27,4.87,7.76,1.69,2.79,
July,9.85,2.45,5.96,6.16,4.31,2.15,4.02,2.94,2.52,2.75,7.19,
August,2.87,6.95,5.77,6.72,6.64,4.56,5.15,9.29,5.78,6.39,8.37,
September,3.14,1.93,5.09,5.93,5.96,4.34,4.44,7.37,0.84,2.18,5.27,
October,2.37,4.68,1.30,7.64,6.75,7.30,5.03,5.87,6.76,7.07,7.33,
November,2.73,2.63,4.05,8.77,3.64,3.09,6.56,6.81,8.69,10.25,7.27,
December,5.32,9.56,5.24,5.46,7.49,4.49,2.80,1.49,4.08,10.08,4.42,
Total,59.79,48.72,49.01,67.70,53.85,52.16,53.46,56.80,65.01,49.77,61.29,
Calc annual,59.79,48.72,49.01,67.70,53.85,52.16,53.46,56.80,65.01,49.77,61.29,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
