"SPILSBY, COUNCIL OFFICES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2563,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.09,1.75,4.08,2.10,2.02,
February,,,,,,,1.92,2.01,1.73,0.48,1.24,
March,,,,,,,0.61,2.27,1.49,0.34,1.63,
April,,,,,,,1.74,1.93,1.60,0.73,3.16,
May,,,,,,,2.76,1.38,1.66,1.18,1.95,
June,,,,,,,3.49,3.48,2.73,1.47,2.27,
July,,,,,,0.55,2.06,2.49,1.27,1.63,4.00,
August,,,,,,1.39,1.76,4.47,2.51,1.05,2.31,
September,,,,,,2.74,0.74,4.11,0.45,0.44,4.39,
October,,,,,,2.32,2.38,2.24,4.23,2.90,1.81,
November,,,,,,3.74,2.82,3.14,3.19,3.81,3.62,
December,,,,,,2.14,0.89,3.16,2.33,3.99,1.71,
Total,,,,,,,24.26,32.43,27.27,20.12,30.11,
Calc annual,0.00,0.00,0.00,0.00,0.00,12.88,24.26,32.43,27.27,20.12,30.11,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,0.00,0.00,
