"KIRMOND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.14,2.37,2.24,1.40,2.04,1.79,2.67,1.11,3.49,1.32,,
February,2.57,0.45,3.21,2.90,1.05,2.14,1.12,1.62,1.74,0.34,,
March,2.83,1.00,2.46,1.70,0.69,1.68,0.69,1.77,1.66,0.37,,
April,4.60,1.40,1.78,1.07,1.49,2.48,2.10,2.34,1.13,,,
May,3.78,2.70,0.97,3.69,2.93,2.75,3.35,1.13,1.55,,,
June,1.87,0.31,1.55,0.73,2.12,0.09,3.94,3.92,2.64,,,
July,3.65,0.64,5.33,3.63,2.85,0.85,2.04,3.60,1.20,,,
August,1.65,3.17,4.04,3.63,2.67,1.60,2.25,3.42,4.08,,,
September,1.69,0.62,2.76,3.48,3.94,3.08,1.09,4.71,0.43,,,
October,2.14,0.91,2.28,1.91,4.81,1.88,2.98,1.88,4.13,,,
November,0.33,1.75,1.32,2.33,1.33,2.69,2.44,2.61,2.39,,,
December,2.58,1.92,2.70,1.86,1.16,2.14,0.87,2.34,1.67,,,
Total,29.83,17.24,30.64,28.33,27.08,23.17,25.54,30.45,26.11,,,
Calc annual,29.83,17.24,30.64,28.33,27.08,23.17,25.54,30.45,26.11,2.03,0.00,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,
