"LANCASTER, THE FRIENDS' SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3047,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,9.02,1.62,5.88,
February,,,,,,,,1.96,4.61,0.74,0.23,
March,,,,,,,,3.28,3.11,0.98,2.90,
April,,,,,,,,1.68,1.14,1.33,1.61,
May,,,,,,,,2.13,0.63,1.95,1.12,
June,,,,,,,,3.03,6.80,1.55,2.17,
July,,,,,,,,,4.72,3.74,3.71,
August,,,,,,,,,5.86,5.85,6.30,
September,,,,,,,,3.32,2.49,2.67,2.10,
October,,,,,,,,3.43,5.26,5.60,6.97,
November,,,,,,,,3.24,6.24,7.11,4.96,
December,,,,,,,,1.02,3.18,6.55,3.75,
Total,,,,,,,,,53.06,39.69,41.70,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.09,53.06,39.69,41.70,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
