"WEST MOLESEY WALTON WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,149,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.62,1.87,2.26,1.28,2.46,1.79,2.63,1.79,2.93,1.11,3.16,
February,0.29,0.17,1.90,2.82,0.51,3.32,2.02,3.61,1.41,0.32,0.59,
March,1.01,0.96,1.59,2.18,0.77,0.38,0.24,2.45,1.21,0.04,1.45,
April,2.26,0.58,2.72,1.76,3.35,1.77,2.78,1.58,1.23,0.94,1.30,
May,0.44,0.80,0.86,2.49,3.26,1.88,1.70,1.09,2.34,1.21,2.61,
June,1.59,0.18,0.93,0.33,2.34,0.03,3.44,2.87,2.06,0.80,0.71,
July,4.40,0.06,3.06,2.86,3.69,3.59,1.61,2.70,2.23,1.20,1.35,
August,1.43,0.47,2.36,1.33,2.41,2.86,0.95,2.72,2.65,2.10,2.27,
September,1.95,1.70,1.48,1.50,3.14,2.35,1.37,4.63,1.02,0.10,2.66,
October,1.60,0.54,0.94,5.40,3.28,2.58,2.10,1.34,3.75,2.55,0.86,
November,0.83,1.50,1.30,1.44,2.44,1.67,4.98,2.72,1.81,5.37,4.17,
December,1.71,1.05,3.25,2.15,2.67,2.54,0.26,3.44,2.25,4.64,1.75,
Total,19.13,9.88,22.65,25.54,30.32,24.76,24.08,30.94,24.89,20.38,22.88,
Calc annual,19.13,9.88,22.65,25.54,30.32,24.76,24.08,30.94,24.89,20.38,22.88,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,
