"DARTMOOR, N. HESSARY TOR NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.45,10.05,7.75,4.95,,,,-999.00,,3.15,,
February,2.15,0.45,5.70,11.95,,,,-999.00,,2.20,,
March,6.10,5.25,5.20,3.10,,,,-999.00,,0.95,,
April,7.10,1.55,5.30,5.10,,,,-999.00,,0.95,,
May,2.95,3.20,2.15,4.70,,,,-999.00,,5.35,,
June,3.25,0.35,1.75,1.05,,,,-999.00,,3.30,,
July,8.50,2.84,7.30,2.60,,,,-999.00,,2.80,,
August,2.70,4.49,6.33,4.40,,,,-999.00,,5.50,,
September,3.95,1.50,3.70,4.95,,,,-999.00,,1.15,,
October,5.85,2.05,1.65,10.65,,,,-999.00,,8.90,,
November,4.10,5.30,3.15,5.10,,,,-999.00,,18.30,,
December,6.70,4.55,9.65,8.70,,,,-999.00,,11.20,,
Total,63.80,41.58,59.63,67.25,,,,,,63.75,,
Calc annual,63.80,41.58,59.63,67.25,0.00,0.00,0.00,0.00,0.00,63.75,0.00,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,0.00,NaN,
