"NANTWICH (DORFOLD HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2763,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.59,3.71,3.83,2.30,2.55,2.29,2.53,2.48,5.07,1.69,4.66,
February,3.19,0.29,2.83,4.55,1.11,4.01,2.90,1.42,2.48,0.77,0.39,
March,3.14,1.50,1.87,1.53,1.13,1.06,1.02,3.10,1.81,0.47,3.42,
April,4.34,1.14,2.42,1.93,2.01,1.39,1.25,2.41,1.51,0.96,3.06,
May,3.13,1.36,0.72,3.83,5.38,4.61,4.03,1.52,0.94,1.74,2.50,
June,3.65,0.44,1.43,0.67,1.82,0.05,1.70,5.18,4.74,1.78,0.70,
July,4.91,0.64,3.76,3.38,4.27,2.42,3.49,2.23,2.01,3.18,7.02,
August,1.44,4.10,3.34,3.10,4.23,3.58,3.14,4.55,3.23,3.48,3.26,
September,2.87,0.73,2.93,3.16,3.51,3.96,2.38,3.76,0.96,1.90,3.18,
October,1.71,2.80,0.44,4.23,4.13,3.39,2.75,2.88,3.97,5.87,4.10,
November,0.66,1.93,1.22,2.02,1.53,2.24,5.08,2.86,4.74,5.82,3.13,
December,2.37,2.63,4.95,4.51,3.20,2.49,1.00,1.44,2.46,4.68,3.30,
Total,35.00,21.27,29.74,35.21,34.87,31.49,31.27,33.83,33.92,32.34,38.72,
Calc annual,35.00,21.27,29.74,35.21,34.87,31.49,31.27,33.83,33.92,32.34,38.72,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
