"WEETON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3053,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.74,5.24,3.76,2.64,3.18,2.62,3.86,3.84,9.09,2.04,5.35,
February,2.26,0.28,4.28,4.26,0.79,4.24,3.98,2.27,4.06,1.07,0.34,
March,4.27,2.90,1.92,1.43,1.71,1.26,1.26,3.06,2.64,0.96,2.58,
April,4.29,1.69,1.91,2.75,1.62,2.15,1.21,1.52,1.83,1.01,1.60,
May,4.63,1.90,2.07,2.21,5.32,4.16,3.00,1.66,1.22,1.98,1.39,
June,2.68,0.95,2.39,0.72,1.95,0.20,3.02,3.04,7.50,1.72,1.51,
July,5.81,1.76,5.79,4.26,3.93,2.34,4.33,3.12,3.19,2.70,3.27,
August,1.46,5.54,6.55,6.11,4.58,3.41,3.93,6.79,3.50,4.94,7.25,
September,3.29,1.60,4.15,3.72,4.77,4.56,3.82,7.51,1.81,2.43,2.42,
October,1.24,2.10,0.79,5.13,4.38,5.41,4.50,3.90,6.84,5.10,5.41,
November,1.83,3.20,2.42,5.22,2.02,2.91,6.15,4.94,6.66,6.29,5.45,
December,3.32,4.62,5.01,4.94,5.08,2.57,1.13,1.37,3.15,6.76,4.77,
Total,38.82,31.78,41.04,43.39,39.33,35.83,40.19,43.02,51.49,37.00,41.34,
Calc annual,38.82,31.78,41.04,43.39,39.33,35.83,40.19,43.02,51.49,37.00,41.34,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
