"HIGHFIELD SOUTH, ROCK FERRY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.09,1.72,2.62,2.84,4.83,,,
February,,,,,0.68,5.09,2.83,1.48,2.59,,,
March,,,,,0.98,0.83,1.07,3.01,1.21,,,
April,,,,,1.87,1.85,0.73,1.68,1.09,,,
May,,,,,6.03,2.72,3.23,1.45,1.58,,,
June,,,,,2.35,0.10,1.36,4.61,5.31,,,
July,,,,,4.89,2.66,3.70,3.43,2.18,,,
August,,,,,5.25,3.90,2.80,6.40,3.28,,,
September,,,,,4.07,3.90,4.35,6.22,1.65,,,
October,,,,,4.06,4.18,4.03,2.85,3.70,,,
November,,,,,2.11,2.58,4.20,4.21,4.49,,,
December,,,,,3.43,2.41,0.97,1.42,1.85,,,
Total,,,,,37.81,31.94,31.89,39.60,33.76,,,
Calc annual,0.00,0.00,0.00,0.00,37.81,31.94,31.89,39.60,33.76,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
