"CLUNES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1396810,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.33,15.99,5.03,,,,,,,,,
February,19.98,2.93,10.10,,,,,,,,,
March,7.48,17.02,3.84,,,,,,,,,
April,2.48,2.43,4.33,,,,,,,,,
May,6.47,-999.00,8.83,,,,,,,,,
June,2.48,1.25,3.04,,,,,,,,,
July,4.64,4.26,6.13,,,,,,,,,
August,5.25,6.31,4.48,,,,,,,,,
September,4.02,4.76,3.27,,9.25,,,,,,,
October,2.10,10.43,4.10,,4.67,,,,,,,
November,8.75,1.84,5.46,,5.87,,,,,,,
December,4.31,13.69,10.82,,13.38,,,,,,,
Total,82.29,86.39,69.43,,,,,,,,,
Calc annual,82.29,80.91,69.43,0.00,33.17,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,5.48,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
