"KILMACTHOMAS  (COMRAGH HO.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6035,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,3.33,6.91,
February,,,,,,,,,,13.91,2.06,
March,,,,,,,,,,1.66,7.67,
April,,,,,,,,,,2.61,2.29,
May,,,,,,,,,2.75,4.88,2.69,
June,,,,,,,,,7.67,2.77,3.28,
July,,,,,,,,,1.52,5.35,4.40,
August,,,,,,,,,6.03,3.24,8.20,
September,,,,,,,,,1.99,1.43,5.57,
October,,,,,,,,,9.75,4.73,6.74,
November,,,,,,,,,7.22,9.08,6.33,
December,,,,,,,,,6.44,11.07,5.83,
Total,,,,,,,,,,64.06,61.97,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.37,64.06,61.97,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
