"SUTTON-IN-ASHFIELD RUSHLEY PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2621,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.88,2.00,4.09,1.43,2.02,2.15,2.97,1.74,5.17,1.52,5.50,
February,1.88,0.31,2.90,4.86,0.76,2.87,1.59,1.82,2.00,0.48,0.66,
March,2.24,1.08,1.66,1.59,1.24,0.64,0.90,2.76,2.44,0.10,2.66,
April,4.70,1.06,3.21,2.26,2.01,1.96,2.02,1.29,0.89,1.10,3.11,
May,1.89,1.64,1.05,3.23,3.31,3.02,1.82,0.86,1.09,0.52,2.16,
June,2.17,0.71,1.18,0.59,1.44,0.07,2.50,4.26,2.49,1.39,1.90,
July,4.90,0.47,4.43,3.57,3.40,1.27,2.17,2.37,1.14,1.84,6.13,
August,0.95,3.24,7.13,2.79,2.50,2.13,2.45,4.57,3.86,2.27,2.60,
September,1.62,0.92,2.87,2.70,3.26,3.47,1.46,4.61,0.35,0.41,5.43,
October,1.99,4.44,0.79,1.45,4.64,3.82,2.20,2.26,5.27,4.33,2.55,
November,1.17,1.79,1.21,2.30,1.88,2.08,4.14,2.58,4.12,6.93,3.95,
December,3.19,2.32,3.90,2.81,2.96,2.96,1.18,3.11,2.13,5.10,2.48,
Total,29.58,19.98,34.42,29.58,29.42,26.44,25.40,32.23,30.95,25.99,39.13,
Calc annual,29.58,19.98,34.42,29.58,29.42,26.44,25.40,32.23,30.95,25.99,39.13,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,
