"SOUTH HUISH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.43,4.85,6.22,2.90,,,,,,,,
February,0.96,0.36,3.36,7.63,,,,,,,,
March,3.78,2.16,3.75,2.80,,,,,,,,
April,4.21,0.65,4.56,4.30,,,,,,,,
May,1.78,3.18,1.50,4.30,,,,,,,,
June,2.89,0.01,0.50,0.55,,,,,,,,
July,5.08,0.53,5.05,1.40,,,,,,,,
August,1.45,2.83,5.75,2.20,,,,,,,,
September,2.39,0.91,2.68,4.25,,,,,,,,
October,3.18,1.93,1.50,8.30,,,,,,,,
November,2.15,3.78,2.82,2.94,,,,,,,,
December,6.34,2.00,8.10,5.07,,,,,,,,
Total,41.64,23.19,45.79,46.64,,,,,,,,
Calc annual,41.64,23.19,45.79,46.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
