"CROWAN (BOSWYN RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1870,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.54,4.18,5.75,3.17,4.98,3.96,,,9.16,3.98,8.58,
February,0.81,0.77,4.01,7.84,2.49,5.58,,,4.04,5.01,3.97,
March,4.04,3.84,2.88,2.04,2.15,0.61,1.09,,7.26,1.04,4.01,
April,4.57,1.14,3.36,4.49,3.26,3.79,2.21,,4.08,1.26,4.13,
May,1.85,2.76,1.44,2.89,3.19,4.20,2.41,,1.93,5.21,2.24,
June,2.91,0.15,1.88,0.65,2.13,0.15,3.18,,2.50,3.03,2.35,
July,6.59,1.89,4.32,1.25,4.11,3.47,1.05,,1.88,1.55,2.10,
August,2.00,4.16,3.74,2.34,3.42,4.05,3.11,,2.26,3.72,6.04,
September,4.03,0.75,3.47,2.76,4.55,3.13,0.77,,1.99,0.52,7.05,
October,7.14,1.82,2.08,6.01,10.10,4.89,2.70,,8.75,8.04,6.02,
November,2.33,5.06,2.05,4.91,4.29,3.83,8.10,,4.48,15.10,6.93,
December,5.85,2.36,7.03,2.66,8.81,6.50,,,6.60,10.60,5.47,
Total,47.66,28.88,42.01,41.01,53.48,44.16,,,54.93,59.06,58.89,
Calc annual,47.66,28.88,42.01,41.01,53.48,44.16,24.62,0.00,54.93,59.06,58.89,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,
