"SANTON VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.06,4.16,5.45,3.25,5.28,2.40,4.20,3.34,5.75,2.12,5.26,
February,1.77,0.61,4.43,4.12,1.15,4.57,4.06,2.50,3.50,2.00,0.57,
March,4.13,4.14,2.20,1.35,2.45,1.40,1.18,4.33,3.16,1.15,2.30,
April,4.20,1.42,2.20,2.25,3.25,3.00,1.70,1.40,1.50,1.20,2.25,
May,3.30,2.22,2.30,1.58,4.76,4.36,2.09,1.95,1.00,2.70,1.50,
June,2.40,0.25,1.80,1.00,3.67,0.16,1.92,3.80,5.32,2.00,1.70,
July,5.08,2.92,3.67,3.35,5.27,2.58,3.75,1.87,2.72,3.00,3.10,
August,3.34,4.66,2.80,6.20,4.16,1.76,3.80,4.05,4.50,3.27,5.44,
September,3.50,2.30,3.07,3.60,5.71,3.55,2.70,5.45,2.55,1.00,5.70,
October,3.50,3.54,1.46,5.80,2.83,3.90,3.52,3.60,6.97,7.05,5.50,
November,3.00,5.09,2.29,4.20,4.50,2.94,5.34,5.40,6.20,7.00,4.50,
December,4.22,3.60,4.49,5.80,5.08,3.75,1.50,2.50,3.80,7.30,4.42,
Total,42.50,34.91,36.16,42.50,48.11,34.37,35.76,40.19,46.97,39.79,42.24,
Calc annual,42.50,34.91,36.16,42.50,48.11,34.37,35.76,40.19,46.97,39.79,42.24,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
