"PENTRE CELYN COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4306/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.00,5.18,4.26,2.02,2.15,5.73,3.10,4.56,5.76,1.01,5.58,
February,3.00,0.33,3.36,5.52,0.81,7.03,1.77,2.19,2.31,0.50,0.98,
March,4.57,1.83,3.22,1.19,0.86,1.58,0.92,4.32,2.27,0.10,2.83,
April,4.66,0.95,2.55,2.58,2.16,3.15,1.40,1.50,1.25,0.96,3.04,
May,2.41,1.30,0.45,4.37,4.48,2.74,2.98,1.75,1.69,2.06,1.11,
June,2.97,0.31,1.30,0.67,2.18,0.00,1.46,4.10,3.01,1.94,0.66,
July,5.14,1.23,3.00,1.59,5.12,1.43,6.11,2.66,0.92,1.81,3.02,
August,1.61,3.33,1.68,4.00,3.40,4.02,3.17,5.48,3.22,2.33,2.30,
September,2.01,0.73,3.57,3.14,4.84,4.05,2.83,5.79,2.30,2.17,3.02,
October,2.92,2.67,0.81,5.31,3.44,3.38,3.02,3.47,3.88,3.56,3.95,
November,1.64,2.18,1.51,3.16,1.87,3.63,5.46,4.42,4.68,5.36,3.95,
December,2.03,3.29,4.61,3.86,3.45,4.03,2.52,1.49,2.24,6.25,5.42,
Total,36.96,23.33,30.32,37.41,34.76,40.77,34.74,41.73,33.53,28.05,35.86,
Calc annual,36.96,23.33,30.32,37.41,34.76,40.77,34.74,41.73,33.53,28.05,35.86,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
