"LINCOLN, SWALLOWBECK, REDCOTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2556,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.83,1.65,2.57,1.66,3.74,1.64,2.61,
February,,,,,0.92,1.84,1.39,1.45,1.36,0.73,0.62,
March,,,,,0.97,0.91,0.69,1.74,1.77,0.35,2.53,
April,,,,,1.52,1.46,1.83,1.70,0.83,0.72,3.26,
May,,,,,2.52,2.98,1.81,0.90,1.24,0.95,1.42,
June,,,,1.04,1.34,0.12,3.34,2.81,1.61,1.72,1.42,
July,,,,3.32,1.85,0.77,1.48,2.27,0.98,0.88,3.86,
August,,,,3.18,3.18,2.19,2.33,3.69,3.41,2.15,2.15,
September,,,,2.48,2.34,2.50,1.16,3.87,0.33,0.41,3.54,
October,,,,1.70,4.31,2.29,1.78,1.62,3.43,2.48,1.91,
November,,,,2.04,1.18,2.65,2.46,2.58,2.64,4.26,2.76,
December,,,,2.66,2.19,1.55,0.75,2.48,1.77,3.51,2.03,
Total,,,,,24.15,20.91,21.59,26.77,23.11,19.80,28.11,
Calc annual,0.00,0.00,0.00,16.42,24.15,20.91,21.59,26.77,23.11,19.80,28.11,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
