"BAMPTON, STUCKERIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1795,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,5.90,6.29,1.59,6.40,
February,,,,,,,,4.41,4.03,1.50,1.41,
March,,,,,,,,4.84,4.95,0.52,2.71,
April,,,,,,,,2.44,1.30,0.73,3.46,
May,,,,,,,,1.15,0.77,3.08,2.34,
June,,,,,,,,3.53,2.24,2.88,0.64,
July,,,,,,,,3.97,2.09,2.26,3.39,
August,,,,,,,,3.95,3.16,3.89,5.28,
September,,,,,,,,6.76,1.30,0.60,5.69,
October,,,,,,,,2.81,5.31,6.87,5.69,
November,,,,,,,,4.03,5.42,11.06,5.41,
December,,,,,,,,3.38,5.02,9.69,5.11,
Total,,,,,,,,47.17,41.88,44.67,47.53,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.17,41.88,44.67,47.53,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
