"NORTH BOVEY (MANOR HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1740,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.04,4.50,7.32,2.95,6.75,9.07,9.20,8.69,8.55,3.10,9.47,
February,1.55,0.32,5.85,12.70,3.38,7.66,4.22,5.75,5.20,3.97,2.53,
March,5.50,3.82,5.06,2.19,2.68,0.83,1.00,6.01,6.44,0.35,4.26,
April,6.84,0.73,6.34,5.47,5.08,4.33,2.41,2.18,2.89,1.04,5.42,
May,2.69,2.43,0.67,3.12,5.80,5.49,1.86,0.57,0.89,4.17,1.60,
June,4.05,0.09,0.74,0.31,3.25,0.00,4.12,2.98,2.58,2.40,0.57,
July,5.08,1.13,4.19,1.77,4.37,4.06,1.14,5.19,1.81,1.33,2.57,
August,1.23,1.81,3.78,2.93,3.21,2.50,1.50,5.52,2.66,2.19,5.55,
September,2.38,0.85,4.73,3.85,6.23,4.20,1.24,6.84,1.96,0.70,7.34,
October,5.95,1.97,1.77,8.34,7.46,5.79,4.03,3.14,7.74,8.27,6.67,
November,3.59,5.68,3.29,4.62,6.97,4.70,12.97,5.06,8.84,16.20,10.44,
December,6.96,3.45,9.08,4.70,8.64,8.61,0.80,6.15,7.11,15.72,4.87,
Total,56.86,26.78,52.82,52.95,63.82,57.24,44.49,58.08,56.67,59.44,61.29,
Calc annual,56.86,26.78,52.82,52.95,63.82,57.24,44.49,58.08,56.67,59.44,61.29,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
