"TOURMAKEADY DRIMBAWN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6174,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,9.47,12.53,3.06,9.75,
February,,,,,,,,3.60,4.75,5.06,0.41,
March,,,,,,,,7.25,3.11,1.01,4.59,
April,,,,,,,,1.95,3.00,1.15,1.46,
May,,,,,,,,1.86,1.12,2.48,1.59,
June,,,,,,,,4.16,6.10,2.63,3.00,
July,,,,,,,,2.54,1.81,6.59,4.00,
August,,,,,,,,6.93,5.89,6.22,6.83,
September,,,,,,,,5.24,4.86,0.83,6.14,
October,,,,,,,4.78,4.53,10.28,5.34,9.08,
November,,,,,,,4.73,6.78,7.76,8.39,6.38,
December,,,,,,,1.40,5.10,8.83,13.33,6.57,
Total,,,,,,,,59.41,70.04,56.09,59.80,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,10.91,59.41,70.04,56.09,59.80,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,
